,name,tags
1494,Kashmir Origin | Kashmiri Namkeen Tea | Noon Chai | Pink Tea | Sheer Chai | Samovar Tea | Kashmiri chai | 400 GM,"grocery & gourmet foods coffee , tea & beverages 3.5 ₹339 ₹399"
1495,Redbull Plus Energy Drink 250ml Sugar Free (Pack of 24 Cans X 250ml Each) Imported,"grocery & gourmet foods coffee , tea & beverages get ₹3,100 ₹4,000"
1496,"The Tea Trove Organic Green Tea Sampler - 5 Green Tea Collection, 40 Servings | 100% Natural Ingredients | Moroccan Mint, ...","grocery & gourmet foods coffee , tea & beverages 4.1 ₹342 ₹360"
1497,Jasmine Flowers II For Jasmine Tea Mix II Dried Jasmine Flowers - 25 Gm (NeutraVed),"grocery & gourmet foods coffee , tea & beverages 3.6 ₹168 ₹389"
1498,First Bud Organics Tulsi Green Tea -100 Gram - Green Tea Loose Leaves with Rama Tulsi and Shyama Tulsi | Organic Green Tea...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹249 ₹299"
1499,Nescafé Latte Mocha (465g) - 15 Sticks,"grocery & gourmet foods coffee , tea & beverages 3.9 ₹700 ₹1,299"
1500,Pankti Natural Goat Milk Powder Freeze Storage Dried Gluten Free Kids Growth Booster Goat Milk Dry Powder (No Artificial C...,"grocery & gourmet foods coffee , tea & beverages 3.2 ₹514 ₹799"
1501,"TEACURRY Back Pain Tea (1 Month, 30 Tea Bags) - Helps with Back Pain, Sciatica, Herniated Disc-Tea For Bones","grocery & gourmet foods coffee , tea & beverages 5 ₹619 ₹799"
1502,Axiom Ayurveda Noni Juice 500 ml | Immunity Booster | Made With Fresh Noni Fruit | WHO GMP GLP Certified Product | No Adde...,"grocery & gourmet foods coffee , tea & beverages 2.9 ₹375 ₹380"
1503,Krishna's Neem Juice Of Fresh Leaves| Blood Purifier 500ml (Pack of 2),"grocery & gourmet foods coffee , tea & beverages 4.1 ₹355 ₹360"
1504,"Manama Lime and Mint Mojito Syrup and Pinacolada Fruit Syrup, Mixer for Mocktails and Cocktails (750ML Each) Pack of 2","grocery & gourmet foods coffee , tea & beverages 3.6 ₹610 ₹620"
1505,"SAARA Avarampoo Powder Senna Auriculata - Herbal Tea - Rose Tea - No Added Flavor,51 Grams (Pack 0f 51g X 1)","grocery & gourmet foods coffee , tea & beverages 3.3 ₹72 ₹99"
1506,"SKYBEAN Cappuccino + Hazelnut + Mocha Coffee Cube - 100g each Pack 100% Pure Coffee, Vegan, Real Ingredients, No Preservat...","grocery & gourmet foods coffee , tea & beverages 5 ₹679 ₹680"
1507,PHs Moringa Kernels 100gm Dried | Sehjan ke Beej सहजन 100% Natural Bitter Taste for Health and overall body Sahjan Suhajan...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹195 ₹225"
1508,"ElectroFizz Isotonic Energy Drink Powder for Endurance Sports & Fitness Activities, 1 Kg Jar - Guava","grocery & gourmet foods coffee , tea & beverages 3.7 ₹599 ₹880"
1509,Forever Bright ALOE PEACHES TRIPAK - 3X330ML TETRA Juice,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹1,385 ₹1,899"
1510,Pax Vedic Science Neem Karela Jamun Giloy Juice (500ML),"grocery & gourmet foods coffee , tea & beverages 4.2 ₹180 ₹210"
1511,"Starbuck's®️ nespresso Sunny blend lungo pack of 5,50 count","grocery & gourmet foods coffee , tea & beverages 3 ₹2,709 ₹7,000"
1512,NUTRICO Filter Coffee | (100% Coffee - 0% Chicory) Traditional South Indian Filter Coffee Powder | Freshly Roasted Ground ...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹490 ₹1,098"
1513,"OQUA NATURALS Premium Quality Buransh Squash Sugar Free, Rhododenron Nectar, From the lap of Himalayas - 700 ml","grocery & gourmet foods coffee , tea & beverages 4.1 ₹250 ₹260"
1514,33 HERBALS VJ Banana Stem Juice,"grocery & gourmet foods coffee , tea & beverages 3.7 ₹285 ₹295"
1515,Fit Shadow Starpro Isotonic Glucose Instant Energy Formula Flavor: Orange 1 kg / 2.2 Lbs,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹435 ₹1,398"
1516,"Spag Herblas Instant Spicy Masala Tea Powder Cinnamon, Clove, cardamon, Ashwagandha, Ginger, Black Pepper, assam Tea Chai ...","grocery & gourmet foods coffee , tea & beverages 2.9 ₹359 ₹449"
1517,Octavius Gold Instant Coffee Powder - 500gms,"grocery & gourmet foods coffee , tea & beverages 3.6 ₹800 ₹1,200"
1518,The Tea Planet Nutella Thick Milkshake Mix Powder - 250gm,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹175.50 ₹225"
1519,"D'aromas Orange & Mango Fruit Ice Tea 1kg, Instant Premix Ice Tea Powder, Ready to Drink Iced Tea, Summer Drink","grocery & gourmet foods coffee , tea & beverages 4.1 ₹882 ₹1,400"
1520,"Manama Lime and Mint Mojito Flavoured Syrup 1Litre & Original Mojito Syrup 750ML, Pack of 2","grocery & gourmet foods coffee , tea & beverages 4.3 ₹700 ₹750"
1521,"Prime Hydration Sports Drink Naturally Flavored, Energy Drink, B Vitamins, Combo Blue Raspberry & Tropical Punch","grocery & gourmet foods coffee , tea & beverages 4.1 ₹3,399 ₹4,999"
1522,"Tea Culture of The World Easy Digest Tea | Digestive Herbal Tea with The Goodness of Ginger, Licorice Root, Saunf and Pudi...","grocery & gourmet foods coffee , tea & beverages 4.4 ₹563 ₹698"
1523,"Beanly Pour Over Coffee Classic Brew Bags, Pack of 10, Easy Brew Coffee, Arabica Coffee, Drip Coffee, Bold and Strong, Med...","grocery & gourmet foods coffee , tea & beverages 4.1 ₹524 ₹799"
1524,CHAYAM Herbal-Immunity Boosting Combo | Cinnamon Green Tea with Orange Peel + Spiced Turmeric with Ginger and Black Peppe...,"grocery & gourmet foods coffee , tea & beverages 5 ₹450 ₹530"
1525,GAIA Green Tea Camomile (Pack of 2),"grocery & gourmet foods coffee , tea & beverages 4.4 ₹375 ₹450"
1526,Lilac Instant cardamom Tea Premix 1kg - Premium Chai with 100% Natural Spices | Strong Chai | Premium Powder | Eliachi Cha...,"grocery & gourmet foods coffee , tea & beverages 2.5 ₹400 ₹440"
1527,BEYONDARIE Organic Assorted Tea Bags - 15 Units | Desi Kahwa | Black Tea | Green Tea for Weight Loss | Immunity Booster | ...,"grocery & gourmet foods coffee , tea & beverages 4 ₹170 ₹299"
1528,"SAIPRO Nature Our Future Guava Fruit Powder 200 Gm, Guava Powder for |Juice| Cake |Milkshake, Immunity Booster","grocery & gourmet foods coffee , tea & beverages 3.1 ₹349 ₹450"
1529,BEYONDARIE Organic Black Tea Loose Leaves - 100 g | Black Tea Leaves | 100% Organic Whole Leaf Tea From The Forests Of Nor...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹250 ₹399"
1530,"Ono Teas Imported Japanese Matcha Green Tea (50 Grams | 50 Cups) | Known to help with Weight Management, Heart Health, Boo...","grocery & gourmet foods coffee , tea & beverages 3.8 ₹359 ₹800"
1531,Octavius Gold Instant Coffee Powder Jar 100 gm,"grocery & gourmet foods coffee , tea & beverages 4.2 ₹311 ₹390"
1532,Raw Pressery Almond Milk Plain Unsweetened 1 LTR (Pack of 2),"grocery & gourmet foods coffee , tea & beverages 3.8 ₹635 ₹650"
1533,Meghdoot Karela Jamun Juice 500 ml,"grocery & gourmet foods coffee , tea & beverages 5 ₹179 ₹190"
1534,"WILLIAMS WINE Non Alcoholic Wine, Pineapple Fruit Wine (Pine Yellow) - 750 Ml","grocery & gourmet foods coffee , tea & beverages 3.7 ₹749 ₹999"
1535,"NAVVAYD Darjeeling Oolong Tea , 15 Tea Bags","grocery & gourmet foods coffee , tea & beverages 5 ₹259 ₹300"
1536,"Sipmunch Premium Bombay Cutting Chai| Premium Assam CTC, Cardamom, Ginger & Fennel Seeds MasalaTea - 50 grams","grocery & gourmet foods coffee , tea & beverages 4.1 ₹279 ₹499"
1537,Makaibari Apoorva Darjeeling Green Tea Bag - 50 g (Pack of 2) (25 Teabags Each),"grocery & gourmet foods coffee , tea & beverages 4.1 ₹300 ₹320"
1538,Kerala Spice Garden Kerala Special Leaf Tea (500 g),"grocery & gourmet foods coffee , tea & beverages 4.1 ₹399 ₹599"
1539,Gopaldhara Darjeeling Tea High Mountain Summer Oolong 200g Paper Box - (Premium Series) Fresh Second Flush Black Tea - Hig...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹686 ₹700"
1540,Octavius Cardamom & Indian Masala Chai Premix Tea Refill Pack ( Combo ) - 10 Sachets ( Each Flavor ) | On the Go Instant P...,"grocery & gourmet foods coffee , tea & beverages 3.6 ₹379 ₹450"
1541,The Tea Planet Strawberry Milk Thick Milkshake Mix Powder - 400gm,"grocery & gourmet foods coffee , tea & beverages 3 ₹256.43 ₹329"
1542,"Rooted All natural Chaga tea chunks | Superfood wellness tea for Heart health, Antioxidants, Blood Sugar | 100 gm, 45 Cups...","grocery & gourmet foods coffee , tea & beverages 5 ₹787.50 ₹875"
1543,"Bournvita Health Drink, 500 g + Bournvita Health Drink, 500 g","grocery & gourmet foods coffee , tea & beverages 4.1 ₹436 ₹442"
1544,Botanical Sage- Chasteberry seeds for tea 200g | Vitex Agnus-Castus | Monk's pepper |Good for Women,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹314 ₹599"
1545,"Axiom Pure Tulsi Giloy Stem Juice 500 ml Pack of 2 | Herbal Juice for Healthy Life | WHO GMP, GLP Certified Product","grocery & gourmet foods coffee , tea & beverages 4.8 ₹466 ₹490"
1546,Dhanwantari Magno Rich A Premium Drink Concentrate SUPER ANTI-OXIDANT JUICE 1000ml,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹1,490 ₹1,499"
1547,"UTTAM TEA Natural & Pure Green Tea, Green Tea Leaves, Loose Green Tea (Richman Green Tea, 250 gm)","grocery & gourmet foods coffee , tea & beverages 4.1 ₹189 ₹200"
1548,THE TEA PLANET - Caramel (3in 1) Chai With Sugar and Creamer. Just Add Water,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹311.03 ₹399"
1549,Food Library Dried Lavender Flowers (200g),"grocery & gourmet foods coffee , tea & beverages 3.4 ₹349 ₹650"
1550,"Scorlife®Noni Advance Juice Sugar Free Liquid Drink (500ml,pack of 5)","grocery & gourmet foods coffee , tea & beverages 4.7 ₹1,980 ₹2,475"
1551,"Tang Mango Drinks Powder, 2.5kg Each (Pack of 2)","grocery & gourmet foods coffee , tea & beverages 4.1 ₹3,899 ₹3,999"
1552,"Koinonia KCROASTERS Colombia Coffee Beans, 120gm, Roasted, Not Ground (Whole Beans), Packed in Biodegradable Bags","grocery & gourmet foods coffee , tea & beverages 4.1 ₹899 ₹999"
1553,"Harrisons Lockhart Green Tea, 100 gm","grocery & gourmet foods coffee , tea & beverages 4.6 ₹282 ₹320"
1554,Tea Aroma - Skin Glow Detox Organic Green Tea For Weight Management & for Detoxification - 100g,"grocery & gourmet foods coffee , tea & beverages 3.8 ₹360 ₹549"
1555,Mark & Spencer Gold Instant Coffee Smooth & Balanced 3 Medium Roast 100g,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹845 ₹1,999"
1556,"CAFE WORLD Low Sugar Coffee Premix, 500g (Pack of 2)","grocery & gourmet foods coffee , tea & beverages 3.6 ₹740 ₹800"
1557,"Eat Soya...BE SMART EAT SMART Soya Drink Powder, 400g Plant-Based / Vegan Milk Alternative, Non-GMO & 46% Protein","grocery & gourmet foods coffee , tea & beverages 3.7 ₹499 ₹600"
1558,"TEA SENSE Butterfly Blue Pea Flower Pyramid Tea Bags (15pc) Caffeine Free, Natural, Premium Tea","grocery & gourmet foods coffee , tea & beverages 4.1 ₹239 ₹299"
1559,Twinings Of London Lemon Tea Light & Zesty 25 Tea Bag 50g,"grocery & gourmet foods coffee , tea & beverages 4.3 ₹379 ₹599"
1560,"TEACURRY Lemongrass Tea - 30 Tea Bags | Helps with Inflammation, Digestion, Cholesterol","grocery & gourmet foods coffee , tea & beverages 4.1 ₹411 ₹549"
1561,"T-S-WING Kashmiri Kahwa Tea Leaves | 100 gm 50 cups | Detox Tea for Stress Relief | Traditional Blend with Saffron, Almond...","grocery & gourmet foods coffee , tea & beverages 5 ₹249 ₹599"
1562,"A D Food & Herbs Organic Dried Lavender Buds for Homemade Lattes, Tea Blends, Bath Salts, Gifts, Crafts (20 GMS)","grocery & gourmet foods coffee , tea & beverages 5 ₹79 ₹129"
1563,deeP foresT Organic Soursop leaves | Graviola Green tea Leaves | Lakshman Phal | Mullu Seetha | Ram Phal | 100 + Nos / 200G,"grocery & gourmet foods coffee , tea & beverages 2.2 ₹240 ₹420"
1564,"Tea Lab | Organic Chamomile Flower Tea - Detox , Stress Relief & Good Sleep (Organic Chamomile & Lavender, 10 Pyramid Tea ...","grocery & gourmet foods coffee , tea & beverages 3.5 ₹199 ₹200"
1565,TGL Dark Melody 100% Arabica Roasted Coffee French Press Coffee Coarse Grind (200 Grams),"grocery & gourmet foods coffee , tea & beverages 3.8 ₹381 ₹460"
1566,"Tifusion Kidney Detox Tea with Dandelion Root & Amp, Chicory, Kalmegh, Green Tea ,Tulsi | for Cleansing Liver, Support Kid...","grocery & gourmet foods coffee , tea & beverages 5 ₹599 ₹798"
1567,Maxwell House Smooth Blend Instant Coffee Jar 95g,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹899 ₹1,299"
1568,"Beast Coffee Energy Drink Premium Cappuccino Flavored 250ml (Pack Of 6, 250ml Each)","grocery & gourmet foods coffee , tea & beverages 1 ₹390 ₹414"
1569,Kalans Ginger Coffee (Chukku Kappi) 150 gm (Pack of 2),"grocery & gourmet foods coffee , tea & beverages 3.8 ₹150 ₹160"
1570,Vedic Garden Moroccan Mint Green Tea 100 GM (50 Cups) | 100% Pure Whole Leaf | Helps Improve Digestion and Skin Health | A...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹269 ₹399"
1571,"Chaokoh Coconut Cream, 2 x 400","grocery & gourmet foods coffee , tea & beverages 4 ₹498 ₹699"
1572,AsWah Organic Kashmiri Kahwa Chai | Instant Mix | Green Tea with Saffron | Authentic and Traditional Blend | Kashmiri orga...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹499 ₹599"
1573,Amrita Naturals Hridya shakti Tea || Slow down the ageing process || It Gives a Flawless & Youthful Look to Your Skin || 5...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹493 ₹510"
1574,Adrish Zerowaste Brahmi Squash 500ml,"grocery & gourmet foods coffee , tea & beverages 4.2 ₹175 ₹180"
1575,Teabox Lavender Earl Grey Black Tea Loose Leaves 100 Grams & Teabox Peppermint Herbal Tea Bags 25 Pieces,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹629 ₹665"
1576,"Homemade Lime Ginger Squash, Syrup Sharbat (1000ml)","grocery & gourmet foods coffee , tea & beverages 1 ₹168 ₹170"
1577,Sleepy Owl Flavour Bomb Hot Brew Travel Kit | Hot Brew & Travel Mug | 5 Flavours | Makes 10 Cups | Hot Brew Coffee | 5 Min...,"grocery & gourmet foods coffee , tea & beverages 4.2 ₹1,699.15 ₹1,999"
1578,"Starbucks Holiday Blend Herbal & Sweet Maple Notes Limited Edition Medium Roast Whole Bean Coffee (Imported), 190g","grocery & gourmet foods coffee , tea & beverages 4.5 ₹988.99 ₹1,699"
1579,"VY VedaYug Peppermint Leaves, 140g","grocery & gourmet foods coffee , tea & beverages 4.1 ₹251 ₹399"
1580,Herbaveda- Mullein leaves for lungs detox 200g (4 months pack) | Tea Cut | Herbal tea,"grocery & gourmet foods coffee , tea & beverages 3 ₹499 ₹699"
1581,"Instant Chicory Root Powder, Classic Flavour Chicory Powder, 75g - HAPPISIPS","grocery & gourmet foods coffee , tea & beverages 4.2 ₹249 ₹299"
1582,BEYONDARIE Organic Karbi Ginger Herbal Tea Powder - 100g | 100% Fresh and Organic Herbal Tea for Weight Loss | For Stress ...,"grocery & gourmet foods coffee , tea & beverages 4.6 ₹190 ₹399"
1583,Georgia Mild Coffee Premix,"grocery & gourmet foods coffee , tea & beverages 3 ₹499 ₹550"
1584,"Radhikas Fine Teas and Whatnots - CALMING Chamomile Flower Decaf Chinese Tisane, Pure Chamomile Flower, Pure and High Grad...","grocery & gourmet foods coffee , tea & beverages 4.4 ₹690 ₹750"
1585,Gopaldhara Darjeeling White Romance Tea 125g Paper Box - (Classic Series) FTGFOP1 Fresh & Premium White Mellow Sweet Whole...,"grocery & gourmet foods coffee , tea & beverages 4.2 ₹456 ₹465"
1586,"Lor Intense Rich and Aromatic Coffee, 100 g","grocery & gourmet foods coffee , tea & beverages 4.7 ₹698 ₹999"
1587,Growing Villagers Natural Cow Milk Powder | Whole Milk Cream Freeze Dried Organic Grass Fed A2 Cow Milk Powder | Multipurp...,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹299 ₹799"
1588,"Guppy Moms Masala Chai Frappe with Ginger, Black Pepper, Nutmeg, Aromatic Masala Granules | Premix Masala Flavor Frappe Te...","grocery & gourmet foods coffee , tea & beverages 4.5 ₹280 ₹450"
1589,"Diabliss Tea Premixes Combo - Lemon Tea 30 x 10g Sachets, Ginger & Masala - Each 10 x 10g Sachets. Instant Tea, For Wellne...","grocery & gourmet foods coffee , tea & beverages 5 ₹402 ₹468"
1590,"Urban Platter Rose Hip Tea, 200g","grocery & gourmet foods coffee , tea & beverages 4.1 ₹475 ₹500"
1591,"TGL Co. Pure Masala Chai Tea Bags, Black Tea 25 Tea Bag","grocery & gourmet foods coffee , tea & beverages 5 ₹206 ₹249"
1592,"CAFEWORLD Ginger Tea PREMIX, 1KG (Pack of 2)","grocery & gourmet foods coffee , tea & beverages 4.3 ₹850 ₹900"
1593,"Nespresso Arpeggio Decaffeinato Coffee Capsules, 5 x 40 g","grocery & gourmet foods coffee , tea & beverages 3.9 ₹4,599 ₹10,000"
1594,Nutty Yogi Mood Booster Tea | 50g | Rose Green Tea I 100% Natural I Calming I Stimulating I Herbal Tisane,"grocery & gourmet foods coffee , tea & beverages 4 ₹258 ₹389"
1595,COMBO PACK. PAN PASAND - PINACOLADO,"grocery & gourmet foods coffee , tea & beverages 4.1 ₹560 ₹625"
1596,SAGE Hibiscus Roselle Flower Based Instant Mix | Natural Juice (2 Month's Pack 60),"grocery & gourmet foods coffee , tea & beverages 4.1 ₹599 ₹999"
1597,Karma Kettle Masala Tea Unbleached and Staple-Free 25 Teabags,"grocery & gourmet foods coffee , tea & beverages 1 ₹189 ₹190"
1598,BEYONDARIE Organic Ashwagandha Herbal Tea Powder - 100g | Instant Tea | Ashwagandha Herbal Tea For Weight Loss | Lakadong ...,"grocery & gourmet foods coffee , tea & beverages 5 ₹190 ₹399"
1599,Prakash Super Tea-250gram,"grocery & gourmet foods coffee , tea & beverages 3.5 ₹85 ₹95"
1600,"Noni Juice (with Kokum, Ashwagandha, Bindii, Brahmi) - For Heart, Liver, BP, Joints, Rich in Antioxidants {400 ml Concentr...","grocery & gourmet foods coffee , tea & beverages 5 ₹1,050 ₹1,250"
1601,Octavius Lemon Iced Tea | Classic Lemon | Easy To Prepare| Refreshing & Healthy Brew | Immunity Booster | Loaded With Vita...,"grocery & gourmet foods coffee , tea & beverages 5 ₹180 ₹250"
1602,Butterfly Pea Flowers Dried (50 GMS),"grocery & gourmet foods coffee , tea & beverages 4 ₹225 ₹375"
1603,DIVYNTEA Natural Loose Leaf Classic Double Bergamot Earl Grey English Tea Blend High Breakfast Tea (75 g),"grocery & gourmet foods coffee , tea & beverages get ₹350 ₹400"
1604,BLUE TEA - Butterfly Pea Green Tea Bags - 30 Premium Tea Bags || COLORANT TEA|| Butterfly Pea Flower blended with Whole Le...,"grocery & gourmet foods coffee , tea & beverages 5 ₹272 ₹499"
1605,Coffee Shopee Coffee Whole Beans Roasted 100% Pure Robusta Filter Coffee Powder (1/2kg),"grocery & gourmet foods coffee , tea & beverages 2.9 ₹225 ₹400"
1606,Mishrambu - Badam Thandai | Drynut Syrup | Thandai Syrup | Dry Fruit Thandai | Summer Drink Mix | Pack of 2 (750 ml each),"grocery & gourmet foods coffee , tea & beverages 5 ₹640 ₹650"
1607,"Rage Coffee Original Cold Brew Coffee Bags Pack of 5x50 Gms - Strong, Delicious & Bold Coffee You Can Brew Without Equipme...","grocery & gourmet foods coffee , tea & beverages 4.1 ₹539 ₹599"
1608,"Isvaari Earl Grey Tea, 50g","grocery & gourmet foods coffee , tea & beverages 4.3 ₹260 ₹275"
1609,Nespresso Capsules VertuoLine Double Espresso Chairo,"grocery & gourmet foods coffee , tea & beverages 3.7 ₹1,900 ₹2,500"
1610,"Namaste Chai Immunity Booster Herbal Tea, 100 gm","grocery & gourmet foods coffee , tea & beverages 4.2 ₹332 ₹350"
1611,"OATEY Rich Chocolate Oat Milk - Sugar Free, Lactose Free, Antibiotics Free, Hormone Free, Non-dairy, Nut free, Soy Free, P...","grocery & gourmet foods coffee , tea & beverages 5 ₹1,140 ₹1,755"
