,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
627,Galaxy Fusions Silky Smooth Dark Chocolate Pack | Made with 70% Cocoa | Luxuriously Smooth & Deliciously Intense Chocolate...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61OxrNI2UXL._AC_UL320_.jpg,https://www.amazon.in/Galaxy-Fusions-Chocolate-Luxuriously-Deliciously/dp/B0BNMKC56K/ref=sr_1_8235?qid=1679216310&s=grocery&sr=1-8235,4.9,226,₹576,₹640
628,"Dlecta 100% Mozzarella Cheese Block, 200 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/615jwZDOqwL._AC_UL320_.jpg,https://www.amazon.in/Dlecta-100-Mozzarella-Cheese-Block/dp/B0BHLD142Z/ref=sr_1_8236_f3_0g_fs?qid=1679216310&s=grocery&sr=1-8236,4.6,3,₹123.40,₹165
629,"RiteBite Max Protein Muesli Munchies Choco Crunchy (Pack of 1), 240g (10g Protein, 5g Fiber, 21% Fruits, Nuts & Seeds, 7 G...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81LPrkFah7L._AC_UL320_.jpg,https://www.amazon.in/RiteBite-Max-Protein-Chocolate-Ingredients/dp/B09PL9N4PR/ref=sr_1_8238?qid=1679216310&s=grocery&sr=1-8238,4.4,415,₹242,₹249
630,"Patanjali Pushtahar Dalia, 500g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61b+0cBt4JL._AC_UL320_.jpg,https://www.amazon.in/Patanjali-Pushtahar-Dalia-500g/dp/B01C8QIBKY/ref=sr_1_8239?qid=1679216310&s=grocery&sr=1-8239,3.8,98,₹43,₹45
631,"Siridhanya Unpolised and organic millets Flour Combo Pack of 5, [Kodo, Foxtail, Browntop Barnyard, and Little Millet]750gm...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71gQS+DLsvL._AC_UL320_.jpg,https://www.amazon.in/Siridhanya-Unpolished-Barnyard-Browntop-Powerhouse/dp/B093SZG2J7/ref=sr_1_8241?qid=1679216310&s=grocery&sr=1-8241,4.1,49,₹999,"₹1,499"
632,"Pansari Til Oil Gingelly/Sesame Oil/Til Oil (Virgin, Chekku/Ghani) (1 LTR)",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/412hAj0ysZL._AC_UL320_.jpg,https://www.amazon.in/Pansari-Gingelly-Sesame-Virgin-Chekku/dp/B0BD9G2YVN/ref=sr_1_8242?qid=1679216310&s=grocery&sr=1-8242,3.7,9,₹195,₹254
633,"MOM - MEAL OF THE MOMENT, Ready to eat (Veg Biryani with Shahi Gravy - Pack of 3)",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71pxvSw8KfL._AC_UL320_.jpg,https://www.amazon.in/MOM-Biryani-Natural-Vegetarian-Instant/dp/B09RN316TZ/ref=sr_1_8243?qid=1679216310&s=grocery&sr=1-8243,3.7,194,₹292,₹297
634,"Nutella Chocolate Hazelnut Spread, 350 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/717O+6oYVdS._AC_UL320_.jpg,https://www.amazon.in/Nutella-Spread-Hazelnut-350g-Bottle/dp/B01IJXVMQA/ref=sr_1_8244?qid=1679216310&s=grocery&sr=1-8244,4.2,162,₹399,₹450
635,"Dried Treats Premium Seeds (Musk Melon Seeds (kharbooj), 200g)",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/41K0pSK7EHL._AC_UL320_.jpg,https://www.amazon.in/Dried-Treats-Premium-Seeds-kharbooj/dp/B09SLDG4HK/ref=sr_1_8246?qid=1679216310&s=grocery&sr=1-8246,4.1,196,₹140,₹400
636,Pure Tree Organic Fennel Seeds 250 gm | Sabut Saunf | Variyali | Whole Indian Spices | Cooking & Great mouth freshener,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/610yfpF0d8L._AC_UL320_.jpg,https://www.amazon.in/Pure-Tree-Organic-Fennel-Seed/dp/B09M3RJTWD/ref=sr_1_8247?qid=1679216310&s=grocery&sr=1-8247,4.1,18,₹226.10,₹275
637,"THE BEST INDIA COMPANY | TBIC The Murmu Eastern Himalayan Forest Honey, Raw, Glass Jar, From wild Indian Bees, 350 Grams (...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81XGO6rXCpL._AC_UL320_.jpg,https://www.amazon.in/Himalayan-Indigenous-Collected-Unpasteurised-Unfiltered/dp/B08QVBY3TS/ref=sr_1_8248?qid=1679216310&s=grocery&sr=1-8248,4.4,159,₹490,₹590
638,"Impact Products Impact Sugar free Mints- Strong Mint, 14g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71RyfE54vaS._AC_UL320_.jpg,https://www.amazon.in/Impact-Sugar-Free-Strong-Mint/dp/B07D5X6PNM/ref=sr_1_8249?qid=1679216310&s=grocery&sr=1-8249,4.3,490,₹118,₹120
639,"Double Pagoda Chinkiang Vinegar, 550ml",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/618M-XNXdYL._AC_UL320_.jpg,https://www.amazon.in/Double-Pagoda-Chinkiang-Vinegar-550ml/dp/B07YG4XGBG/ref=sr_1_8250?qid=1679216310&s=grocery&sr=1-8250,4.3,69,₹349,₹350
640,"Baidyanath Jhansi Wheat Grass Juice 1000ml Tulsi and Giloy (Praben Free, Safe Diabetic and No Added Sugar)",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/41-eym4AdhL._AC_UL320_.jpg,https://www.amazon.in/Baidyanath-Jhansi-1000ml-Praben-Diabetic/dp/B09135LTLW/ref=sr_1_8251?qid=1679216310&s=grocery&sr=1-8251,4.2,77,₹408.50,₹420
641,"Horlicks Health & Nutrition Drink Chocolate Pouch, 500 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71crW-bziWS._AC_UL320_.jpg,https://www.amazon.in/Horlicks-Health-Nutrition-drink-Chocolate/dp/B08FK8YCY3/ref=sr_1_8252?qid=1679216310&s=grocery&sr=1-8252,4.3,197,₹183,₹199
642,"KOO Retails Dry Bombay Duck Fish Bombil, 250g Human Consumption Dry Fish, Sun Dried",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/610-HQPXNYS._AC_UL320_.jpg,https://www.amazon.in/KOO-Retails-Bombay-Bombil-Consumption/dp/B094N2MJBL/ref=sr_1_8253?qid=1679216310&s=grocery&sr=1-8253,3.5,149,₹239,₹499
643,Chetran’s Herbal Tofu 200G | Masala Flavor | Fresh Paneer Alternative | High Protein,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61R1CysByFL._AC_UL320_.jpg,https://www.amazon.in/Chetrans-Fresh-Flavored-Tofu-200gm/dp/B0B2DCY8YV/ref=sr_1_8254_f3_0g_fs?qid=1679216310&s=grocery&sr=1-8254,5,1,₹49.50,₹55
644,Kalanamak Rice | Organic Buddha Rice | Originally from Sidhart nagar | Pack Of 1 Kg,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61S9lSxTG5L._AC_UL320_.jpg,https://www.amazon.in/Kalanamak-Organic-Buddha-Originally-Sidhart/dp/B0BNBYY7QL/ref=sr_1_8255?qid=1679216310&s=grocery&sr=1-8255,3.9,10,₹199,₹349
645,"Rasna Fruit Fun MSP (32Gl+32GL+ 32GL) monocarton, Alphonso Mango Pack of 2",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91eLIs9CzLL._AC_UL320_.jpg,https://www.amazon.in/Rasna-Fruit-Monocarton-Alphonso-Mango/dp/B07BXLSNBW/ref=sr_1_8474?qid=1679216314&s=grocery&sr=1-8474,4,314,₹94,₹96
646,"Voila Dae Chun GIM Sushi Nori Sheet, Roasted, Resealable, Gold Grade 50 Full Sheets (Seaweed Sheets) 125 g.",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71IDPQyVT+L._AC_UL320_.jpg,https://www.amazon.in/Voila-Roasted-Resealable-Sheets-Seaweed/dp/B0BP2SD3RN/ref=sr_1_8475?qid=1679216314&s=grocery&sr=1-8475,5,2,₹694,"₹1,349"
647,Gavyratan Pathmeda A2 Desi Cow Bilona Ghee (1L),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/5114eLtfXxL._AC_UL320_.jpg,https://www.amazon.in/Pathmeda-Desi-Cow-Bilona-Ghee/dp/B07KKCNW2T/ref=sr_1_8478?qid=1679216314&s=grocery&sr=1-8478,4.1,166,₹939,"₹1,600"
648,"Dry Fruit Hub Kimia Dates 500gms, Fresh Kimia Dates, Khajur, Mazafati Khejur, Soft Juicy Khajoor For Healthy Snacks (Pack ...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71MCt9QCbTL._AC_UL320_.jpg,https://www.amazon.in/Royal-Crown-Mazafati-Dates-400gms/dp/B097SX4CX9/ref=sr_1_8482?qid=1679216314&s=grocery&sr=1-8482,4.1,"1,549",₹279,₹350
649,Ceres Foods Bengali Mustard Fish Instant Liquid Masala |Shipped Fresh |Fish cooking paste|Curry Paste| Curry Mix | Ceres F...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71vOEdhchDS._AC_UL320_.jpg,https://www.amazon.in/Mustard-Authentic-Preservatives-Artificial-Flavours/dp/B09828LSKY/ref=sr_1_8483?qid=1679216314&s=grocery&sr=1-8483,3.9,55,₹170,₹220
650,"Unived KSM-66 Ashwagandha | 600mg Vegan Full Spectrum Root Extract Standardized to 5% Withanolides | for Stress, Anxiety, ...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41yUr7snyfL._AC_UL320_.jpg,https://www.amazon.in/Unived-Ashwagandha-Standardized-Withanolides-Endurance/dp/B08RBK4RJ1/ref=sr_1_8484?qid=1679216314&s=grocery&sr=1-8484,4,42,₹900,"₹1,000"
651,"Bingo! Tedhe Medhe Masala Tadka, 50g, Spindle Shaped Crunchy Snack with Indian Masala Flavour Perfect for Snacking",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61t3hlJYclL._AC_UL320_.jpg,https://www.amazon.in/Bingo-Tedhe-Medhe-Masala-Namkeen/dp/B00XJEV7GA/ref=sr_1_8485?qid=1679216314&s=grocery&sr=1-8485,4.5,289,₹9,₹10
652,"Nutriplato Unblanched Almond Flour Vegan | Crushed Badam [Keto-Friendly, Naturally Protein-Rich, Unblanched (with Skin) Al...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/615dLuDmW-L._AC_UL320_.jpg,https://www.amazon.in/Nutriplato-Unblanched-Keto-Friendly-Naturally-Protein-Rich/dp/B08QF6X82W/ref=sr_1_8486?qid=1679216314&s=grocery&sr=1-8486,4.2,179,₹260,₹399
653,Birju Mahavir Khubkala Seeds 100 GR - Khoobkala - Sisymbrium Irio - Hedge Mustard Seeds,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/8166nNDVXlS._AC_UL320_.jpg,https://www.amazon.in/Birju-Mahavir-Khubkala-Seeds-100/dp/B08WCH4Z6P/ref=sr_1_8487?qid=1679216314&s=grocery&sr=1-8487,4.2,129,₹169,₹280
654,Shree Murli Jumbo Handpicked Lotus Seeds /Fox Nuts Big Size Phool Makhana(Pop / Gorgon Nut Puffed Kernels ) (250 Grams),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81z2SkqwOYL._AC_UL320_.jpg,https://www.amazon.in/Shree-Murli-Handpicked-Makhana-Kernels/dp/B08336YFW3/ref=sr_1_8488?qid=1679216314&s=grocery&sr=1-8488,4.3,"1,389",₹299,₹480
655,"Wheafree Gluten Free Milk Rusk - Non-Veg (Pack of 2 x 300g Each) | Tasty, Crunchy and Crispy | Best Tea Time Snacks | No M...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/715u9e523YL._AC_UL320_.jpg,https://www.amazon.in/Wheafree-Milk-Rusk-Gluten-Non-Veg/dp/B091DT1T55/ref=sr_1_8490?qid=1679216314&s=grocery&sr=1-8490,3.7,114,₹390,₹400
656,Nutri Desire Seasoning Combo | Pizza Oregano100GM |Pizza Chilli Flakes 100GM | Pack of 2*100gm,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+19gC-h7S._AC_UL320_.jpg,https://www.amazon.in/Nutri-Desire-Seasoning-Oregano100GM-Chilli/dp/B0982992HQ/ref=sr_1_8491?qid=1679216314&s=grocery&sr=1-8491,3.7,302,₹180,₹299
657,"Nescafé Original Black Roast Coffee Powder, 200 g Jar",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61NVV+5nVTL._AC_UL320_.jpg,https://www.amazon.in/Nescafe-Original-Black-Roast-200/dp/B08KR6H9QT/ref=sr_1_8492_mod_primary_new?qid=1679216314&s=grocery&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-8492,4.5,204,"₹1,019.99","₹1,500"
658,Typhoo Cleansing Organic Root Remedy Tea Bag (20 Tea Bags),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61eL0I-lk9L._AC_UL320_.jpg,https://www.amazon.in/Cleansing-Organic-Turmeric-Ginseng-Cinnamon/dp/B07MWHS4MZ/ref=sr_1_8494?qid=1679216314&s=grocery&sr=1-8494,4.3,540,₹178,₹210
659,Haldiram's Nagpur Salted Kaju (Pack of 12-35 gm Each),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71w84LoLE1L._AC_UL320_.jpg,https://www.amazon.in/Haldirams-Nagpur-Salted-Kaju-Pack/dp/B07VRCGQW2/ref=sr_1_8495?qid=1679216314&s=grocery&sr=1-8495,4.2,744,₹539,₹598
660,ORION Ultimate Chocochip Cookies - 8x6 Cookie Packs (48 Cookies)|Premium Gourmet cookies,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61lfl+YLpHL._AC_UL320_.jpg,https://www.amazon.in/ORION-Ultimate-Chocochip-Cookies-Biscuits/dp/B09MLT62XF/ref=sr_1_9265?qid=1679216324&s=grocery&sr=1-9265,4,219,₹400,₹480
661,"Devaaya Daawat Devaaya Rice, 1 Kg",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51sDo4qr8xL._AC_UL320_.jpg,https://www.amazon.in/Devaaya-Daawat-Rice-Kg/dp/B08ZKLDN8P/ref=sr_1_9266?qid=1679216324&s=grocery&sr=1-9266,4.1,146,₹120,₹125
662,"Kaameri Bazaar Happy Birthday to You Gift for Mother | Birthday Gift | Gift for Brother | Combo Pack (12"" x 12"" Cushion Co...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71GjeAO78RL._AC_UL320_.jpg,https://www.amazon.in/Kaameri-Bazaar-Birthday-Greeting-Multicolor/dp/B088PXGG56/ref=sr_1_9267?qid=1679216324&s=grocery&sr=1-9267,4.2,427,₹399,₹699
663,"Soyfit SOYA Paneer Garlic/Pepper, 200 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Y2QCb-CzL._AC_UL320_.jpg,https://www.amazon.in/Soyfit-SOYA-Paneer-Garlic-Pepper/dp/B06XXH1Z84/ref=sr_1_9268_f3_0g_fs?qid=1679216324&s=grocery&sr=1-9268,3.8,67,₹63.75,₹85
664,"Foster Clarks Creme Caramel Mix and Topping, 71 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/716SnYWfVqL._AC_UL320_.jpg,https://www.amazon.in/Foster-Clarks-Creme-Caramel-Topping/dp/B0095DQJ30/ref=sr_1_9269_mod_primary_new?qid=1679216324&s=grocery&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-9269,4.2,45,₹115,₹120
665,Bayer Berocca Performance - 15 Count Effervescent Tablets Orange Flavour,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61DFX7blloL._AC_UL320_.jpg,https://www.amazon.in/Berocca-Performance-Effervescent-Tablets-Flavour/dp/B09T7WGVSP/ref=sr_1_9270?qid=1679216324&s=grocery&sr=1-9270,4.2,30,₹795,"₹1,280"
666,Millet Amma Organic Jowar Poha Flakes 1 Kg (2 Packs of 500gm) | Gluten Free | Best Choice for Making Poha and Health Snack...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71evYzRWtJL._AC_UL320_.jpg,https://www.amazon.in/Organic-Recipes-Healthy-Nutritious-Breakfast/dp/B0B4GNW1P7/ref=sr_1_9272?qid=1679216324&s=grocery&sr=1-9272,2.5,2,₹180,₹250
667,Namo Organics - Rolled Oats 1 Kg - Gluten Free Oats | 100% Whole Grain | Breakfast Cereal | Diet Food,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81oB4uD6ZpL._AC_UL320_.jpg,https://www.amazon.in/Namo-Organics-Rolled-Gluten-Breakfast/dp/B09KDHM32L/ref=sr_1_9273?qid=1679216324&s=grocery&sr=1-9273,4,42,₹298,₹499
668,"Navvayd Lopchu Golden Orange Pekoe Darjeeling Tea (100 Gm, 50 Cups) I With Real Musk Flavor & Smoky Taste | Loose Leaf - E...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71JcrhpKZZL._AC_UL320_.jpg,https://www.amazon.in/Navvayd-Lopchu-Golden-Orange-Darjeeling/dp/B07QXZQ2X9/ref=sr_1_9274?qid=1679216324&s=grocery&sr=1-9274,4,289,₹389,₹600
669,"Cadbury Dairy Milk Silk Bubbly Chocolate Bar, Pack of 6 x 50g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Ap1DdixFL._AC_UL320_.jpg,https://www.amazon.in/Cadbury-Dairy-Milk-Silk-Chocolate/dp/B07N12H45B/ref=sr_1_9275?qid=1679216324&s=grocery&sr=1-9275,4.3,559,₹465,₹480
670,"Orbit Mixed Fruit Chewing Gum Tube, 22 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41U1QoSa4gL._AC_UL320_.jpg,https://www.amazon.in/Wrigley-Orbit-Mixed-Fruit-22g/dp/B01M0R5883/ref=sr_1_9277?qid=1679216324&s=grocery&sr=1-9277,4.4,85,₹49,₹50
671,"Pro360 Nephro LP Non-Dialysis Care Nutritional Supplement Powder - Low Protein, High Fat Formula Enriched with L-Taurine, ...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GnqhWzl3L._AC_UL320_.jpg,https://www.amazon.in/Pro360-Nephro-Non-Dialysis-Nutritional-Supplement/dp/B082TXFK9C/ref=sr_1_9278?qid=1679216324&s=grocery&sr=1-9278,4.2,111,₹693,₹925
672,"Happa Organic, Fruit Puree Apple, Mango and multigrain, Pack of 3, 100 Gram Each",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71hhyf6Z-VL._AC_UL320_.jpg,https://www.amazon.in/Happa-Organic-Apple-Multigrain-Months/dp/B07JMYMN2S/ref=sr_1_9279?qid=1679216324&s=grocery&sr=1-9279,4.3,105,₹282.15,₹297
673,Farm Honey Wild Unprocessed Honey|Pure Organic Raw Honey|100% Natural|no preservatives| No Artificial Color|no Added Suga...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5167vl9vloL._AC_UL320_.jpg,https://www.amazon.in/Farm-Honey-Wild-Unprocessed-250/dp/B0762P81W7/ref=sr_1_9280?qid=1679216324&s=grocery&sr=1-9280,4.1,"1,501",₹266,₹320
674,ÖUI Signature Edition Belgian Waffle Breakfast Mix I Eggless Waffle Mix | 360g,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71u1c3BTKiL._AC_UL320_.jpg,https://www.amazon.in/OUI-Signature-Belgian-Waffle-Eggless/dp/B0B51FPF8W/ref=sr_1_9281_mod_primary_new?qid=1679216324&s=grocery&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-9281,4.1,47,₹182.75,₹215
675,"Davidoff Rich Aroma Coffee Bottle, 6 x 100 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81TTR9GTr8L._AC_UL320_.jpg,https://www.amazon.in/Davidoff-Rich-Aroma-Coffee-Bottle/dp/B083T44HCH/ref=sr_1_9282?qid=1679216324&s=grocery&sr=1-9282,4.5,133,"₹2,750","₹3,900"
676,Eat Millet Multi Millet IDLI RAVA Pack of 2,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71jZAWGTKYL._AC_UL320_.jpg,https://www.amazon.in/Eat-Millet-Multi-IDLI-RAVA/dp/B08MWK1XYL/ref=sr_1_9283?qid=1679216324&s=grocery&sr=1-9283,3.8,44,₹197,₹198
677,"Tea Valley Royal 1kg | CTC Tea | Premium Blend of Assam and Dooars Tea | Unique Blend Crafted for Chai Lovers| Strong, Mal...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51cPWmLYv1L._AC_UL320_.jpg,https://www.amazon.in/Tea-Valley-Royal-Premium-Assam/dp/B087ZZM6HD/ref=sr_1_9284?qid=1679216324&s=grocery&sr=1-9284,4.1,342,₹420,₹510
678,True Elements Roasted Pumpkin Seeds Salted Crunch 250gm,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51DOAqyLmsL._AC_UL320_.jpg,https://www.amazon.in/True-Elements-Roasted-Pumpkin-Salted/dp/B0B97RZPNX/ref=sr_1_9285?qid=1679216324&s=grocery&sr=1-9285,4.4,14,₹316,₹345
679,KOR Garlic Powder - 800g (Pack Of 1) / Ready to Use/Instant Garlic Flavour/Additive Free/All Natural and Free Flowing/Lehs...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ElhPHuk9L._AC_UL320_.jpg,https://www.amazon.in/KOR-Garlic-Powder-1Kg/dp/B07R7SRX72/ref=sr_1_9286?qid=1679216324&s=grocery&sr=1-9286,3.9,60,₹196,₹275
680,"Godrej Yummiez Aloo Tikki Pouch, 400 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51XfhxseIbL._AC_UL320_.jpg,https://www.amazon.in/Yummiez-Tikki-Aloo-400g-Pouch/dp/B01N39N2DL/ref=sr_1_9287_f3_0g_fs?qid=1679216324&s=grocery&sr=1-9287,4,55,₹104.40,₹120
681,Barosi Premium Cow Ghee 500ml | Cultured Danedar Desi Ghee | Churned from Curd with Bilona Method | Pure and Aromatic | Fa...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61GTVDE5ONL._AC_UL320_.jpg,https://www.amazon.in/Barosi-Superfood-Traditionally-Handmade-Packaging/dp/B085CJPBST/ref=sr_1_9289?qid=1679216326&s=grocery&sr=1-9289,4.3,218,₹749,₹849
682,TEA AND INDIA Slimming detox tea for weight loss (100g loose tea) helps loose weight | reduce belly fat | good for digestion,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61U01hOHZVL._AC_UL320_.jpg,https://www.amazon.in/TEA-INDIA-Slimming-weight-digestion/dp/B09PMBFZDC/ref=sr_1_9290?qid=1679216326&s=grocery&sr=1-9290,4,9,₹499,₹999
683,Equisential - Post Pregnancy Gond Laddu (Dink or Edible Gum) | After Delivery Food For Mother | Post Natal Diet Laddoos | ...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71owiwiGXGL._AC_UL320_.jpg,https://www.amazon.in/Equisential-Pregnancy-Delivery-Laddoos-Jaggery/dp/B0BDTT5FXB/ref=sr_1_9291?qid=1679216326&s=grocery&sr=1-9291,4,30,₹345,₹445
684,"NESTEA Instant Iced Tea, Green Tea Mint Flavour – 400g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/812UYn1522L._AC_UL320_.jpg,https://www.amazon.in/NESTEA-Instant-Iced-Green-Flavour/dp/B09SHXD9JH/ref=sr_1_9292_f3_0g_fs?qid=1679216326&s=grocery&sr=1-9292,3.4,166,₹218,₹230
